cat_id,train_text
3,مناقشه 1+5 یا مذاکره با آمریکا \r\n مناقشه هسته ای جمهوری اسلامی ایران و مباحث مطرح در مذاکرات 1+5 واقعیتی است در عرصه روابط بین الملل؛ و فرمول های سیاسی و دیپلماتیک شاید سخت و آسان آن، در هویت مذاکره کنندگان است که از سوی ایران اسلامی گفتمان دیپلماتیک می بایست بر مبنای تفکری انقلابی انجام شود اما؛ طرف مقابل فقط برای رسیدن به مقاصد خود گفتمان دیپلماتیک را جاری و ساری می داند؛ اگرچه هیچ پرهیزی از بیان سیاست های پشت پرده و پنهان خود نیز ندارد؛ بنابراین لازم است نکاتی را مدنظر قرار دهیم: \r\n 1 اگر ما بر اساس یک تفکر صرف دیپلماتیک، مذاکرات را با آمریکا و 1+5 ادامه دهیم چه به صورت نشسته و سر میز و در اتاق های دربسته و چه به صورت پیاده روی کنار رودخانه، می توان تا هرزمانی این مذاکرات را ادامه داد، اما؛ باید توجه داشت همه طرف ما آمریکا نیست و از فرصت های مختلف و متفاوت کشورها باید بهره جست. \r\n 2 رئیس جمهور آمریکا به صراحت اعلام می کند در پی اعمال فشار به جمهوری اسلامی است تا خواسته های خود را محقق کند. همچنین اعلام می کند ما منافع اسرائیل را در مذاکرات تأمین می کنیم . \r\n 3 رئیس جمهور آمریکا مایل است ما از تفکر انقلابی خود دست کشیده و نفوذ خود را در اثرگذاری منطقه ای کاهش دهیم و نهایتاً تابع تمایلات آمریکا شویم که به این ترتیب این روند، روند مذاکره نیست و طرف های ما نتوانسته اند بفهمند که مذاکره کنندگان ایرانی با حمایت های رهبر معظم انقلاب، هم علمای ماهر دیپلماتیک هستند وهم ارزش های انقلابی را در خود دارند. ازاین رو این نوع مذاکره علی رغم باب عربی خود، معامله نبوده و دوسویه هم نیست و تردیدی نیست که آن ها باید حقوق مردم ما را به رسمیت شناخته و از زیاده خواهی خود کوتاه بیایند که قاعدتاً این چنین نخواهد بود و همین نکته است که کار را دشوار می کند. \r\n ما رسانه ای ها امیدوار هستیم با بررسی و نمایاندن واقعیت های اروپا و آمریکا، به مردم خود و دنیا تفهیم کنیم که بسیاری از رفتارهای نامتوازن آمریکا نوعی فرافکنی است و نظام آمریکا و برخی کشورهای اروپایی و همچنین حامیان عربی آن ها به قدری دارای ضعف است که در صورت پردازش به آن ها عملاً اقتدار سیاسی طرف های مذاکره کننده ما و قدرت سیاسی آن ها کاهش می یابد. \r\n واقعیت این است که ما باید بپذیریم هرگز آمریکا دوستدار و دوست ما نخواهد بود و نخواهد شد و خوی دشمنی او همواره مستمر خواهد بود.
3,زیاده خواهی های غرب مانع به نتیجه رسیدن مذاکرات هسته ای شد \r\n محمد اسماعیلی امروز در گفت وگو با خبرنگار فارس در زنجان با بیان اینکه انتظار این بود که در مدت زمان تعیین شده مذاکرات هسته ای به نتیجه برسد، اظهار داشت: به نظر می رسد زیاده خواهی های طرف غربی مانع تحقق نتیجه در این مذاکرات شده است. \r\n\r\n وی با اشاره به اینکه مسئولان نظام مصلحت را در ادامه مذاکرات هسته ای دیده اند، ابراز امیدواری کرد، در مدت زمان تعیین شده اختلافات موجود در مذاکرات هسته ای به نتیجه مورد نظر رسیده و توافق انجام شود. \r\n\r\n نماینده مردم زنجان و طارم در مجلس شورای اسلامی با غیر قابل پیش بینی توصیف کردن نتیجه تمدید مذاکرات هسته ای تصریح کرد: طرف های مذاکره کننده تا حد امکان در صدد تحقق خواسته های خود هستند. \r\n\r\n این مسئول با تاکید بر تلاش طرف های غربی مذاکرات هسته ای مبنی بر عدم تحقق حق و حقوق ملت ایران در مذاکرات هسته ای ادامه داد: مطمئنا تیم مذاکره کننده ایرانی هم به هیچ وجه از حقوق هسته ای ملت ایران کوتاه نمی آیند. \r\n\r\n اسماعیلی تاکید کرد: ایران تا حد ممکن در مذاکرات هسته ای کوتاه آمده است و این بار نوبت طرف های غربی است که کوتاه آمده و در واقع حق و حقوق ملت ایران را به رسمیت بشناسد. \r\n\r\n ضرر طرف های غربی مذاکرات هسته ای در صورت عدم نتیجه بخش بودن آن \r\n\r\n وی با تاکید بر اینکه عدم نتیجه بخش بودن مذاکرات هسته ای به هیچ وجه به نفع کشورهای طرف مذاکره در مذاکرات هسته ای نیست، خاطر نشان کرد: اگر این مذاکرات به نتیجه نرسد آنها ضرر می کنند. \r\n\r\n عضو کمیسیون امنیت ملی مجلس شورای اسلامی به اراده موجود در کشورهای 1+5 برای توافق در مذاکرات هسته ای اشاره کرد و افزود: باید متوجه بود که آنها به دنبال تحقق اهداف خود هستند. \r\n\r\n این مسئول با بیان اینکه ایران در چارچوب خاصی با ادامه مذاکرات هسته ای موافقت کرده است، گفت: مسئولان به محض اینکه احساس کنند طرف مذاکره کننده زیاده خواهی کرده و بر از بین بردن حق و حقوق ملت ایران پا فشاری می کند بدون شک به مسیر خود ادامه می دهد. \r\n\r\n انتهای پیام/73004
3,اظهارات نبویان مبنی بر پرداختن به بحث موشکی در مذاکرات تکذیب شد \r\n به گزارش خبرگزاری مهر، یک عضو تیم مذاکره کننده هسته ای کشورمان اظهارات نبویان نماینده مجلس شورای اسلامی در مورد توافق تیم مذاکره کننده هسته ای برای پرداختن به بحث موشکی در مذاکرات را ناصحیح دانست. \r\n\r\n وی ضمن رد این اظهارنظر گفت: اینگونه سخنان در چار چوب موارد تهدید زای جدی برای امنیت ملی کشور تلقی می شود.
3,تیم مذاکره کننده هسته ای ایران فردا عازم استانبول می شود \r\n به گزارش خبرنگار بین الملل خبرگزاری موج، هیأت مذاکره کننده هسته ای ایران صبح فردا (پنجشنبه) راهی استانبول خواهد شد تا با نمایندگان اروپایی در ترکیه دیدار کند. \r\n بر اساس این گزارش، دور جدید مذاکرات هسته ای ایران و 1+5 با حضور معاونان وزیران خارجه ایران، انگلیس، فرانسه و آلمان فردا در استانبول برگزار می شود. \r\n در این دور از مذاکرات هسته ای، عباس عراقچی، معاون وزیر خارجی ایران سرپرستی تیم مذاکره کننده هسته ای ایران را تشکیل می دهد. \r\n از سوی تیم مذاکره کننده اروپا نیز هلگا اشمیت، معاون فدریکا موگرینی، مسوول سیاست خارجی اتحادیه اروپا نیز در این رایزنی ها حضور خواهد داشت.
3,روحانی سنج فیلتر شد \r\n این سایت که ظاهرا توسط ایرانیان خارج از کشور راه اندازی شده درصدد بررسی تحقق شعارهای روحانی در صدروز اول کاری اش است، فیلتر شده است.همزمان با آغاز روزهای کاری دولت تدبیر و امید، موسسه گفتگوی جهانی کانادا با همکاری دانشکده امور جهانی دانشگاه تورنتو و وزارت خارجه کانادا بخشی از سایت خود را برای بررسی عملکرد حجت الاسلام روحانی در 100 روز اول کاری وی اختصاص داد.در قسمت توضیحات این بخش از سایت که با عنوان گفتگوی جهانی برای آینده ایران به دو زبان فارسی و انگلیسی راه اندازی شده، آمده است: ما برآنیم تا در طول 100 روز نخست ریاست جمهوری حسن روحانی و پس از آن٬ بر نحوه اجرای وعده های وی نظارت و کیفیت پیگیری و تحقق آن ها را بازتاب دهیم.
3,حمایت قوه قضاییه از عزم دولت در مقابله با فساد \r\n رئیس قوه قضاییه نقطه آغاز حرکت منسجم و پیشگیرانه علیه فساد را دستگاه های اجرایی کشور دانست و گفت: قوه قضاییه از عزم و اراده دولت در مقابله با فساد و برخورد با بسترها و منشأ فسادهای اقتصادی حمایت می کند و خواهان افزایش نظارت های دولت در پیشگیری از وقوع جرایم اقتصادی است. \r\n\r\n به گزارش اداره کل روابط عمومی قوه قضاییه، آیت الله صادق آملی لاریجانی در جلسه مسوولان عالی قضایی با تأکید بر ضرورت انسجام و همدلی تمام قوا در برخورد با مفاسد بر نقش اساسی دولت در کاهش وقوع جرایم و از بین بردن بسترهای وقوع و دستیابی به رانت های اقتصادی تأکید کرد و افزود: دولت باید به صورت جدی بحث مبارزه با فساد را در دستور کار قرار دهد و این مبارزه از سخن و کلام به مرحله عمل برسد. در این صورت مسلماً قوه قضاییه نیز همان طور که پیش از این نیز در گفتار و عمل نشان داده حامی دولت در مبارزه با فساد خواهد بود. رئیس قوه قضاییه خواهان نظارت های همه جانبه دولتی در خصوص مشکلات موجود در نظام بانکی و منابع طبیعی و سایر زمینه های فسادخیز و بستن منافذ و بسترهای وقوع جرم و دستیابی به رانت های اقتصادی شد و با تأکید بر اینکه مهمترین راه افزایش اعتماد مردم به سرمایه گذاری و افزایش تولید داخلی، مقابله با فساد و افزایش نظارت ها است گفت: برخوردهای قاطع و پیشگیری بهترین راه اعتماد سازی برای تمام کسانی است که قصد خدمت و سرمایه گذاری در کشور را دارند. آملی لاریجانی با انتقاد از اعطای غیرقانونی برخی مجوزهای ساخت و ساز از جمله دادن مجوز احداث هتل در بستر یک رودخانه و مجوزهای غیر قانونی اقتصادی دیگر اظهار کرد: متأسفانه گاهی از طریق مجوزهای غیرقانونی و در غیبت نظارت های قانونی، ساخت و سازهایی انجام می شود و یا در برخی فعالیت های اقتصادی ناسالم پس از اینکه مشکلات ایجاد شد همه به سراغ قوه قضاییه می آیند که برخورد کند. البته دستگاه قضایی در چارچوب قانون همیشه به وظیفه خود عمل خواهد کرد اما این روند و رویه نامناسب باید اصلاح شود. رئیس قوه قضاییه کشور ایران را دارای منابع عظیم خدادادی و ثروت های مردمی دانست که در صورت اعتماد سازی برای مردم و ایجاد ساز و کارهای نظارتی مناسب می توان با اتکای به آن کشور را به پیش برد بدون آن که در این راه به بیگانگان و دشمنان نظام امیدوار بود. آملی لاریجانی در بخش دیگری از سخنان خود با اشاره به وقوع حادثه تروریستی اخیر در فرانسه، ضمن محکوم کردن این حادثه تروریستی خواستار دست کشیدن غرب از سیاست های دوگانه خود درباره مفاهیمی مانند حقوق بشر و تروریسم شد و گفت: سیاست های دوگانه در خصوص تروریسم جواب نمی دهد، اما متأسفانه غربی ها طوری برخورد می کنند که گویی در دنیا دو نوع تروریسم بد و خوب وجود دارد و برخی جنایات تروریستی خوب و برخی بد است در حالی که تروریسم در هر حالتی بد و جنایتکارانه است و باید صادقانه با آن برخورد کرد. رئیس دستگاه قضا اسلام هراسی را توطئه ای برنامه ریزی شده از سوی برخی کشورهای غربی و حامیان آنان از جمله رژیم صهیونیستی دانست و گفت: نگاهی عمیق تر به حادثه اخیر فرانسه و حوادث مشابه نشان می دهد که برخی کشورها به ویژه رژیم صهیونیستی در تمام دنیا به دنبال ضربه زدن به اسلام و گسترش اسلام هراسی هستند. آملی لاریجانی انجام جنایت های تروریستی به نام اسلام را در کنار گسترش و ترویج موج سکولاریسم در کشورهای اسلامی دو توطئه همزمان و برنامه ریزی شده غرب و رژیم صهیونیستی برای ضربه زدن به اسلام توصیف کرد.
3,برگزاری مجمع عمومی فوق العاده خانه احزاب تا پایان سال/ آغاز دعوت از 181 حزب برای مجمع عمومی \r\n ابوالقاسم رئوفیان عضو ادوار شورای مرکزی خانه احزاب در گفت وگو با خبرنگار حوزه احزاب خبرگزاری فارس ، به تشریح جزئیات دیدار امروز برخی از فعالان اصولگرا با معاونین وزیر کشور پرداخت و اظهار داشت: وزارت کشور اقدام مثبت و مؤثری را ترتیب داده تا گروه های مختلف را دعوت و نظر آنها را در باره نهاد صنفی خانه احزاب دریافت کند و برای این منظور از احزابی که در دوره های اول تا چهارم در خانه احزاب اعم از اصلاح طلب و اصولگرا فعال بودند دعوت می کند. \r\n\r\n عضو ادوار شورای مرکزی خانه احزاب بر همین اساس افزود: در جلسه امروز تعدادی از فعالان حزبی با گرایش های اصولگرایانه که در اداره خانه احزاب عضو شورای مرکزی بودند حضور داشتند و بحث های بسیار خوبی شکل گرفت که باید در این خصوص از دولت یازدهم و وزیر کشور تشکر کرد. \r\n\r\n وی با اشاره به دعوت وزارت کشور از 6 فعال اصولگرا و حضور 5 تن از آنها در این دیدار یادآور شد: نظرات ما با دوستان اصلاح طلب در زمینه خانه احزاب بسیار به یکدیگر نزدیک است. \r\n\r\n رئوفیان درباره مباحث مطرح شده پیرامون خانه احزاب در جلسه امروز با معاونین وزیر کشور توضیح داد: ما درباره نحوه برگزاری مجمع عمومی خانه احزاب و اینکه چه کسی دعوت کننده باشد صحبت کردیم. \r\n\r\n عضو جبهه ایستادگی تصریح کرد: درباره اینکه در مجمع عمومی فوق العاده اساسنامه با اصلاحاتی به تصویب برسد و سپس انتخابات انجام شود، بحث هایی صورت گرفت و در نهایت به جمع بندی خواهیم رسید تا مجمع عمومی فوق العاده به منظور انتخاب اعضای شورای مرکزی و تصویب اساسنامه خانه احزاب، برگزار شود. \r\n\r\n عضو ادوار شورای مرکزی خانه احزاب با بیان اینکه در این مجمع عمومی از همه احزاب و نمایندگان جناح های مختلف دعوت خواهد شد، از برگزاری مجمع عموی خانه احزاب تا پایان سال خبر داد. \r\n\r\n وی یادآور شد: مجمع عمومی توسط خود احزاب و با نظارت وزارت کشور برگزار می شود. \r\n\r\n رئوفیان تاکید کرد: فعلا قرار شد مقدمات برگزاری مجمع عمومی و دعوت از 181 حزب عضو خانه احزاب برای شرکت در مجمع عمومی انجام شود. \r\n\r\n انتهای پیام/
3,تلاش برای راه اندازی 2 حزب دیگر از سوی اصلاح طلبان/ حزب منحله مشارکت یا اتحاد ملت ایران \r\n به گزارش خبرنگار حوزه احزاب خبرگزاری فارس ، حوزه احزاب گروه سیاسی فارس، 26 مهرماه از راه اندازی دو حزب جدید با نام های اتحاد ملت ایران اسلامی و جوانان اصلاح طلب ایران اسلامی خبر داده بود. \r\n\r\n پس از جدی شدن فعالیت تشکل در شرف تاسیس ندا ، خبرها حکایت از تلاش اصلاح طلبان برای راه اندازی دو حزب دیگر با نام های اتحاد ملت ایران اسلامی و جوانان اصلاح طلب ایران اسلامی دارد. \r\n\r\n برپایه این خبر یک منبع آگاه نزدیک به اصلاح طلبان در گفت وگو با خبرنگار حوزه احزاب خبرگزاری فارس ضمن تائید این خبر اظهار داشت: اتحاد ملت ایران نام جدید یکی از احزاب اصلاح طلبان است که می خواهد جایگزین حزب منحله مشارکت شود. \r\n\r\n وی تصریح کرد: قرار است افراد کمتر شناخته شده حزب منحله مشارکت در صورت صدور مجوز از سوی وزارت کشور مدیریت اتحاد ملت ایران را عهده دار شوند. \r\n\r\n این منبع مطلع همچنین درباره حزب در شرف گرفتن مجوز جوانان اصلاح طلب ایران اسلامی نیز گفت: این حزب نیز قرار است از سوی جوانانی که از خدمت در دیگر احزاب اصلاح طلبی خسته شده اند یعنی به نوعی دیگر تمایلی ندارند پیاده نظام احزاب قبلی باشند اداره شود. \r\n\r\n این خبر به دلیل اهمیت آن مجدداً بازنشر داده شده است. \r\n\r\n انتهای پیام/
3,اطلاعات غلطی به شورای نگهبان داده می شود \r\n نماینده تبریز درباره اظهارات اخیر سخنگوی شورای نگهبان مبنی بر این که گروه های سیاسی از شورا برای ترساندن استفاده نکنند، گفت: احتمالا می خواهد اطمینانی بدهد که انشاءالله بحث های سیاسی در بررسی صلاحیت های انتخابات آینده دخیل نخواهد بود. \r\n\r\n به گزارش ایرنا، مسعود پزشکیان در جمع خبرنگاران افزود: به هر حال همیشه از این که یک گروهی بخواهد حرفی بزند، هراسی نسبت به شورای نگهبان وجود دارد تا مبادا رد صلاحیت شود. وی ادامه داد: البته شورای نگهبان فقط مجموع حقوقدانان و فقهای این شورا نیست بلکه مقداری از مسایل دیگر نیز در شهرستان ها و توسط نمایندگان این شورا وجود دارد. نماینده تبریز اضافه کرد: این کمیته ها اطلاعاتی را به شورای نگهبان می دهند که ممکن است با غرض و یا در اثر اطلاعات کم و غلط باشد. پزشکیان با بیان این که متاسفانه اطلاعات غلطی از شهرستان ها به مجموع فقها و حقوقدانان شورای نگهبان درباره نامزدها و نمایندگان داده می شود، تصریح کرد: یعنی کل قضیه را نمی توان به شورای نگهبان نسبت داد اما این واقعیت وجود دارد که افرادی در شهرستان ها، موضوعات سیاسی را در رد صلاحیت ها دخیل می کنند. وی با بیان این که وقتی می گویند نترسانید حتما می خواهند کار خود را اصلاح کنند، افزود: اما من نمی توانم بگویم که شورای نگهبان چه کاری باید انجام دهد یا انجام ندهد بلکه باید نتیجه کار را در جریان ثبت نام و بعد از آن دید. نماینده مردم تبریز در مجلس شورای اسلامی یادآور شد: شورای نگهبان می تواند کارهایی انجام دهد که منجر به مداخلاتی شود اما باید جمع بندی و نتیجه نهایی را بعد از این که نظرها داده شد و در شورا مورد اعمال قرار گرفت بررسی کرد.
3,خانه احزاب بدنام است \r\n یک عضو شورای مرکزی حزب موتلفه اسلامی گفت: من که شخصا مشکلی ندارم ولی حرف حق من این است که خانه احزاب بدنام است. \r\n\r\n اسدالله بادمچیان در گفت وگو با خبرنگار ایلنا٬ درباره خانه احزاب و شرایط بازگشایی آن گفت: کسانی امروز می خواهند القاء کنند که همه راضی به شرایط بازگشای خانه احزاب هستند و تنها کسی که مخالف است بنده هستم. \r\n\r\n وی ادامه داد:من که شخصا مشکلی ندارم بلکه مهم حرف حق است که من می گویم. حرف حق من این است که این خانه احزاب بدنام است و در دو دوره انتخاباتی که داشته است مسئله تقلب در آن بین همه جریان ها مطرح شده است. \r\n\r\n عضو شورای مرکزی حزب موتلفه اسلامی افزود: در آن دو دوره گروهی آمدند که نتوانستند کاری برای خانه احزاب بکنند و بعد هم می خواهد امروز یک وضعیت تحمیلی را برای احزاب به وجود بیاورند. \r\n\r\n این فعال سیاسی اصولگرا با بیان اینکه احزاب هیچگاه زیر بار تحمیل نمی روند، تصریح کرد: باید وضعیتی به وجود آید که همه احزاب و جریان ها اقناع و بتوانند دور یکدیگر جمع و باهم کار کنند بنابراین این خانه احزاب به این روش مفید نیست. \r\n\r\n بادامچیان تاکید کرد: راهکار اصلی من برای خروج از این وضعیت این است که همه احزاب در یک عنوان جدید جمع شوند و در آن عنوان جدید با محاسبات دقیق و با استفاده از تجربه گذشته تشکل جدید را به وجود بیاورند. \r\n\r\n وی گفت: این آقایون اصلاح طلب به اصطلاح خودشون که نمی دانیم این اصطلاح را هم تا کی می خواهند نگه دارند؛ اصلاح طلب که چی!! چرا خط ولایت نمی گویند چرا خط انقلاب نمی گویند چرا آقایون دنبال مقاصد سیاسی خودشان هستند.بنابراین می خواهند از خانه احزاب به این صورت استفاده کنند بنابراین احزاب اصولگرا هم که نمی توانند دنبال رو و ابزار این افراد و گروها شوند. \r\n\r\n بادامچیان تصریح کرد: امروز اهداف اصلاح طلبان با سیاست های کلان نظام همراه نیست لذا حرف آنها پیش نمی رود.این را گردن بنده می اندازند که من نمی گذارم خانه احزاب فعال شود. اگر من اینقدر قدرت داشتم خیلی خوب بود اما بعید است چنین قدرتی داشته باشم. \r\n\r\n پایان پیام
3,ایراد شورای نگهبان به اصلاح قانون انتخابات \r\n سخنگوی شورای نگهبان اعلام کرد: این شورا برخی مواد طرح اصلاح قانون انتخابات را مغایر با قانون اساسی تشخیص داد.عباسعلی کدخدایی سخنگوی شورای نگهبان در نشست خبری خود اعلام کرد: شورای نگهبان موادی از طرح اصلاح قانون انتخابات مصوب شورای اسلامی را مغایر قانون اساسی تشخیص داده است. پیش از این شورای نگهبان در زمان بررسی این طرح در مجلس مخالفت خود را با ماده 35 آن اعلام کرده بود که مربوط به تعیین رجل سیاسی با کسب امضا از شخصیت های سیاسی و مذهبی می شد که از طرح حذف شد. سخنگوی شورای نگهبان گفت که از مجموع طرح ها و لوایح مصوب مجلس که اخیرا به این شورا آمده 5 مورد آن تائید شده و 5 مورد نیز مغایر قانون اساسی تشخیص داده شده است. کدخدایی در عین حال تصریح کرد: هنوز موارد مغایر به اطلاع مجلس نرسیده و پس از نهایی شدن آن نظر شورا رسما برای مجلس ارسال می شود.
